public_metrics,id,conversation_id,author_id,lang,created_at,edit_history_tweet_ids,comment,withheld,talkid,videourl,gender
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.5816656655507292e+18,1.5816656655507292e+18,1.58032939554952e+18,fa,2022-10-16T15:17:35.000Z,['1581665665550729218'],"شما راجب اتفاقات الان داريد با اين وقاحت دروغ ميگيد.
ديگه واي به حال تاريخي كه از گذشتگان روايت كرديد
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.595793181412823e+18,1.595793181412823e+18,1.377848406803112e+18,fa,2022-11-24T14:55:17.000Z,['1595793181412823042'],"اهمیت عدم تعصب و تصمیم درست
#MahsaAmini 
#IranRevolution 
#زن_زندگی_آزادی https://t.co/wCfZmPcsEP",
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1.573601030159442e+18,1.573601030159442e+18,1.4166688448532726e+18,fa,2022-09-24T09:11:36.000Z,['1573601030159441923'],"برا لحظه ای که پادشاه باچشمان پر اشک ایران را برای همیشه ترک کرد
#مهسا_امینی 
#OpIran",
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 21, 'quote_count': 0}",1.5889928046254776e+18,1.5889928046254776e+18,1.463223282602107e+18,fa,2022-11-05T20:33:01.000Z,['1588992804625477633'],"از این به بعد از هر کسی از مزدوران که به دستمون می‌افتن اعتراف بگیریم و فیلمش رو پخش کنیم
ژنرال @F_karamizand به سربازان وطن بگو
#مهسا_امینی",
"{'retweet_count': 92, 'reply_count': 5, 'like_count': 185, 'quote_count': 2}",1.5882564749621412e+18,1.5882564749621412e+18,1.0736545498131005e+18,en,2022-11-03T19:47:06.000Z,['1588256474962141185'],"Tehran's revolutionary youth lit fires and danced revolutionary dances in the streets, saying, ""Hey, you're a prostitute and I'm a free woman,"" referring to Khomeini.

#MahsaAmini
#Mahsa_Amini
#مهسا_امینی https://t.co/eNrLtUFVDm",
"{'retweet_count': 9, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}",1.5742120317580984e+18,1.5742120317580984e+18,187546464.0,fa,2022-09-26T01:39:30.000Z,['1574212031758098432'],"چند تا کار که ما مبارزان کیبوردی به جای #اعتصابات_سراسری میتونیم روش تمرکز کنیم:
۱- تعطیلی سفارت ج‌ا تو کشورای مختلف رو از طریق درست پیگیر بشیم. به سیاستمدارای مرتبط زنگ/ایمیل/توییت بزنیم 
۲- هماهنگی برای حذف تیم ج‌ا از جام جهانی
۳- تولید محتوا برای حفظ توجه مردم دنیا
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.5856775433862758e+18,1.5856775433862758e+18,1.5737563039769764e+18,fa,2022-10-27T16:59:21.000Z,['1585677543386275840'],"تصاویر و اخبار راجب اعتراضات تو قزوین و کرج حتی تو GTA هم قفله..
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5846641717861622e+18,1.5846641717861622e+18,1.4034532842418422e+18,fa,2022-10-24T21:52:34.000Z,['1584664171786162177'],"هزار و صد و شصت و شش،
#OpIran 
#مهسا_امینی
#اعتصابات_سراسری",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5974593251022316e+18,1.5974593251022316e+18,1.5869703997909893e+18,fa,2022-11-29T05:15:57.000Z,['1597459325102231552'],"شب گذشته شعار ملی «رضا شاه روحت شاد» و «ای شاه خوبان برگرد به ایران» در محله چیتگر تهران طنین‌انداز شد

#قدرت_مردم_متحد 
#مهسا_امینی https://t.co/ERDhnOzNqW",
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",1.5986803757058703e+18,1.5986803757058703e+18,1.5808124399643238e+18,fa,2022-12-02T14:07:58.000Z,['1598680375705870338'],"پیام زنان معترض در زاهدان به حکومت:

«چه با حجاب چه بی‌حجاب، پیش به سوی انقلاب»
#نه_به_کشتن_بلوچها 
#مهسا_امینی 
#زاهدان",
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.5841126970454467e+18,1.5841126970454467e+18,1.3446199398990766e+18,fa,2022-10-23T09:21:13.000Z,['1584112697045446657'],"بعد از فکر کنم دو هفته وپنم وصل شد
#مهسا_امینی",
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",1.571380161911595e+18,1.571380161911595e+18,1.488797839165735e+18,fa,2022-09-18T06:06:40.000Z,['1571380161911595010'],"صدام کن اسم من از یاد رفته .
#آزادی
#نه_به_جمهوري_اسلامي 
#نه_به_حجاب_اجباری 
#مهسا_امینی 
#نه_به_حجاب_اجباری",
"{'retweet_count': 8, 'reply_count': 2, 'like_count': 19, 'quote_count': 0}",1.5977263751460495e+18,1.5977263751460495e+18,1.373818680535044e+18,fa,2022-11-29T22:57:06.000Z,['1597726375146049536'],"کوکاکولا  1
ساندیس  0

#مهسا_امینی",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1.6012861598037565e+18,1.6012861598037565e+18,9.151262375631667e+17,fa,2022-12-09T18:42:25.000Z,['1601286159803756544'],"* تهران نارمک امشب جمعه ۱۸ آذر
#مهسا_امینی 
#محسن_شکاری
#انقلاب۱۴۰۱ https://t.co/oY0LSDzrxR",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 1}",1.5731718880416604e+18,1.5731718880416604e+18,9.547575023857541e+17,fa,2022-09-23T04:46:20.000Z,['1573171888041660416'],"هم‌اکنون ائمه جمعه سراسر کشور ، در حال پرسیدن فرق توئیتر و اینترنت و ربط همه اینها به اندروید از بچه‌هاشون، جهت هر چه غنی‌تر کردن محتوای خطبه‌های تاریخی امروزشون...

#مهسا_امینی 
#MahsaAmini",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5905900307159695e+18,1.5905900307159695e+18,1.5570365549247447e+18,en,2022-11-10T06:19:49.000Z,['1590590030715969536'],"Can you talk to me
#مهسا_امینی
#اعتصابات_سراسری",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5766995130576445e+18,1.5766995130576445e+18,1.4338736684976783e+18,fa,2022-10-02T22:23:52.000Z,['1576699513057644546'],"صد و پونزده
#مهسا_امینی 
#OpIran 
#اعتصابات_سراسری",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.5871282172023112e+18,1.5871282172023112e+18,1.5750284750014382e+18,fa,2022-10-31T17:03:49.000Z,['1587128217202311170'],"ما شهرمون آخوند زیاد نداره
لطفا مسئولین از خارج آخوند وارد کنند
دوست داریم عمامه پر بدیم نمیتونیم
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5731977459172516e+18,1.5731977459172516e+18,1.5373244178264678e+18,fa,2022-09-23T06:29:05.000Z,['1573197745917251584'],"دوستان من روحم؟:)
هیچی از توییتر بارم نیست
فقط برای هشتگ زدن اینجام 
#مهسا_امینی 
#oplran",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5907276631568753e+18,1.5907276631568753e+18,1.406234242334462e+18,fa,2022-11-10T15:26:43.000Z,['1590727663156875264'],"دو هزار و بیست و سه
#مهسا_امینی
#اعتصابات_سراسری",
"{'retweet_count': 37, 'reply_count': 2, 'like_count': 48, 'quote_count': 1}",1.5752528103289037e+18,1.5752528103289037e+18,1.5121005795642655e+18,fa,2022-09-28T22:35:11.000Z,['1575252810328903686'],"برای اولین نفر که سوار هواپیمای اوکراینی شد 
#مهسا_امینی 
#OpIran",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.5778846476057969e+18,1.5778846476057969e+18,9.805325905527357e+17,fa,2022-10-06T04:53:10.000Z,['1577884647605796866'],"بعد اب صورت حساب گاز هم صفر شد.کونتون پارس:))))))
همدان
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5898527758607974e+18,1.5898527758607974e+18,1.564803460260049e+18,fa,2022-11-08T05:30:14.000Z,['1589852775860797440'],"لطفا سطل های زباله را آتش نزنید. غذای بخشی از هموطنان مظلوم ما در این سطلها قرار دارد.
#مهسا_امینی 
#فاطمه_سپهری 
#ایران",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.576436758426026e+18,1.576436758426026e+18,1.434236851867562e+18,fa,2022-10-02T04:59:46.000Z,['1576436758426025984'],"__سی پنج
#مهسا_امینی
#OpIran",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.572695015255466e+18,1.572695015255466e+18,1.3629213860841964e+18,fa,2022-09-21T21:11:25.000Z,['1572695015255465984'],"اینتر رو به طور کلی قطع کردن الان به زور بعضی از پراکسی ها و vpn  ها کار میکنن. 
الان خودم با proton vpn کانکت شدم
#مهساامینی
#مهسا_امینی
#Mahsa_Amini 
#MahsaAmini",
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",1.5964603361731666e+18,1.5964603361731666e+18,1.5728491371203297e+18,fa,2022-11-26T11:06:19.000Z,['1596460336173166593'],"داستان تی ال چیه انقد همه بر علیه حامد اسماعیلیون شدن؟ یادتون نره قبل از هر چیزی اون یه پدر و همسر بود که دو تا موشک زدن به وسیله ای که خانوادشو حمل میکرد
یه دندون پزشک همسر و پدر بوده که الان دنبال عدالت برای همسر و فرزندشه
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.596225001958658e+18,1.596225001958658e+18,1.5726786879793562e+18,fa,2022-11-25T19:31:11.000Z,['1596225001958658051'],"زن زندگی آزادی
714
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.595350364798296e+18,1.595350364798296e+18,9.473836502612214e+17,fa,2022-11-23T09:35:41.000Z,['1595350364798296066'],"#رفراندوم؟رفراندومي ديگه در كار نيست.
بر اين عقيدم كه همه رو نميشه بَد ديد
و اوني كه خوبه چپ و راست نميشناسه و براي حق عليه باطل ميجنگه.
كي اين #جنايت ها رو از ياد ميبره؟؟؟
شما بايد يك به يك تقاص اين خون هارو پس بديد.

#جوانرود #مهاباد #پيرانشهر #ايذه
#مهسا_امینی",
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",1.5967882156664668e+18,1.5967882156664668e+18,1.5710344233484042e+18,fa,2022-11-27T08:49:12.000Z,['1596788215666466816'],"در مکانهای بسته تجمع نکنید و شعار ندید .
#مهسا_امینی
#توماج_صالحی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5878390306742108e+18,1.5878390306742108e+18,1.5732215326582907e+18,fa,2022-11-02T16:08:20.000Z,['1587839030674210816'],"این دفه هدف کل نظامه 
سید علی کوشی 
مرده باشی هم اومدم بدلاتو بگام 
#مهسا_امینی
#OpIran",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5794183521201398e+18,1.5794183521201398e+18,1.5237305278067057e+18,fa,2022-10-10T10:27:33.000Z,['1579418352120139783'],"دلم درد میکنه..
کمک
#Mahsa_Amini
#مهسا_امینی
#OpIran",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.599781801127469e+18,1.599781801127469e+18,8.699364337163551e+17,fa,2022-12-05T15:04:38.000Z,['1599781801127469059'],"واژه بی‌وطن را اینقدر الکی خرج این و آن نکنید.
بی‌وطن حاکمانی هستند که یک مملکت را در تمام شئون از اقتصاد و امنیت گرفته تا فرهنگ و ورزش را رسما به مرز فروپاشی کشانده‌اند.
وگرنه آن جوان معترض که تیر خورده بود،کف مترو فریاد می‌زد «جانم فدای ایران»
#سایبری_مزدور 
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5885174020354908e+18,1.5885174020354908e+18,1.571736990097318e+18,fa,2022-11-04T13:03:56.000Z,['1588517402035490817'],"چرا از مرگ می‌ترسید؟

این شعر فریدون مشیری&gt;&gt;&gt;&gt;
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",1.5927426068653711e+18,1.5927426068653711e+18,1.1221013242108969e+18,fa,2022-11-16T04:53:23.000Z,['1592742606865371136'],"پول و شهرتی که در فوتبال مردان هست تو هیچ ورزش دیگه نیست. چطور میشه راحت ازش گذشت؟

#مهسا_امینی
#زن_زندگی_آزادی",
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}",1.5717855220994048e+18,1.5717855220994048e+18,1.2823819364224614e+18,fa,2022-09-19T08:57:25.000Z,['1571785522099404800'],اعتصابات کردستان ،همراهی کنید #مهسا_امینی,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5902634407648502e+18,1.5902634407648502e+18,1.5348145428946657e+18,fa,2022-11-09T08:42:04.000Z,['1590263440764850176'],"من زندگی میکنم تا نایی باقی مونده
میسازم راهو تا بی راهی باقی مونده
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.5870662731371397e+18,1.5870662731371397e+18,1.09212869747644e+18,fa,2022-10-31T12:57:40.000Z,['1587066273137139715'],"#مهسا_امینی 
مبارزات پارتیزانی 
🔥📛حمله به مراکز مهم در نقاط مختلف در یک زمان 
🔥📛ریختن روغن🔥📛 سوخته ،گازوئیل ،بنزین در مسیرهای تردد وحشی های رژیم
🔥📛پنچر کردن خودروهای سبک و سنگین نیروهای جانی 🔥📛",
"{'retweet_count': 9, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",1.5814502135204454e+18,1.5814502135204454e+18,1.3940127020166922e+18,fa,2022-10-16T01:01:27.000Z,['1581450213520445446'],"اتش سوزی اوین مثل پلاسکو ،هواپیما اکراین ، کشتی سانچی، متروپل و... نیست؟ 
با این کار شاید باز میخوان افکار عموم رو برگردونن یه سمت دیگه؟ 
این سری مصمم تر از سریا قبل هستیم و با این اتفاقا بازی نمیخوریم ، این سری همگی یه هدف داریم اونم فقط سرنگونی جمهوری اسلامیه
#اوین
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1.5774331925793587e+18,1.5774331925793587e+18,55803760.0,fa,2022-10-04T22:59:15.000Z,['1577433192579358720'],"دلم برای پکوره های خوشمزه #زاهدان تنگ شده
ای کاش تموم بشه این کشتار
#مهسا_امینی",
 ,,,,,,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.582291790048002e+18,1.582291790048002e+18,1.5740173299393167e+18,fa,2022-10-18T08:45:34.000Z,['1582291790048002048'],"من به تنگ آمده ام از همه چیز بگذارید هواری بزنم
#مهسا_امینی",
"{'retweet_count': 10, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",1.5744569158783468e+18,1.5744569158783468e+18,7.40883570328232e+17,fa,2022-09-26T17:52:35.000Z,['1574456915878346752'],"برای من و هموطنام که کل زندگیمون و‌ دردهاش فراموشمون شده و فقط به آبادی وطن فکر می‌کنیم.
#مهسا_امینی 
#OpIran",
"{'retweet_count': 5, 'reply_count': 6, 'like_count': 24, 'quote_count': 0}",1.5875067773811425e+18,1.5875067773811425e+18,1.5725448419967672e+18,fa,2022-11-01T18:08:04.000Z,['1587506777381142528'],"وقتی سوال طراحی میکنم
فقط مورد اخر #مهسا_امینی https://t.co/0mAA6dFKED",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.586528873574908e+18,1.586528873574908e+18,1.2503656075617198e+18,fa,2022-10-30T01:22:14.000Z,['1586528873574907909'],"دوهزار و دویست و هشتاد و نه
#مهسا_امینی
#OpIran",
 ,,,,,,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.5769314352311828e+18,1.5769314352311828e+18,1.5540263744443392e+18,fa,2022-10-03T13:45:26.000Z,['1576931435231182848'],"تو دانشگاه تجمع نکنید
تو فضای بسته تجمع نکنید
تو دانشگاه تجمع نکنید
تو فضای بسته تجمع نکنید
تو دانشگاه تجمع نکنید
تو فضای بسته تجمع نکنید
تو دانشگاه تجمع نکنید
تو فضای بسته تجمع نکنید
تو دانشگاه تجمع نکنید
تو فضای بسته تجمع نکنید
#مهسا_امینی 
#اعتصابات_سراسری",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.5889255184472515e+18,1.5889255184472515e+18,1.15994114697139e+18,fa,2022-11-05T16:05:39.000Z,['1588925518447251459'],"ضمن تحریم این کسخل باید بقیه عوامل مثل گرافیستاش هم تحریم بشن :)

#مهسا_امینی https://t.co/OQ3LtmythR",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5904049795837706e+18,1.5904049795837706e+18,1.573386725765808e+18,fa,2022-11-09T18:04:30.000Z,['1590404979583770625'],"هلو:)
منو میبینید:)؟
#مهسا_امینی",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5754188884558602e+18,1.5754188884558602e+18,1.5750603330849341e+18,fa,2022-09-29T09:35:07.000Z,['1575418888455860224'],"برای قرص های اعصاب و بی خوابی...
#مهسا_امینی 
#اعتراضات_سراسری 
#MahsaAmini",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1.5810523272003174e+18,1.5810523272003174e+18,1.551201773658022e+18,fa,2022-10-14T22:40:23.000Z,['1581052327200317441'],"از این هشتک خیلی خوشم اومد
#درخت_به_این_تناوری_تو_کون_شخص_رهبری 
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5837743013369774e+18,1.5837743013369774e+18,1.5018128114538414e+18,fa,2022-10-22T10:56:33.000Z,['1583774301336977408'],"هلیم
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5890637670691635e+18,1.5890637670691635e+18,1.55451655515272e+18,fa,2022-11-06T01:15:00.000Z,['1589063767069163521'],"برای ذوالفقار جان حسن‌زئی
#مهسا_امینی
#اعتصابات_سراسری",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",1.5943142284369674e+18,1.5943142284369674e+18,7.5531796894754e+17,fa,2022-11-20T12:58:27.000Z,['1594314228436967429'],"شماری از زنان در بریتانیا با پوشیدن لباس ورزشی که بر روی آن شعار ""زن، زندگی، آزادی"" نوشته شده، مخالفتشان را با عملکرد بازیکنان فوتبال ایران و فیفا به نمایش گذاشتند.
#مهسا_امینی https://t.co/juh99XTQo8",
برای #کیان_پیرفلک,,,,,,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5964010981216543e+18,1.5964010981216543e+18,3115196175.0,fa,2022-11-26T07:10:56.000Z,['1596401098121654272'],"تو شب بر بستر نازی و من تا روز، در کویت
میان خاک و خون غلطان ازین پهلو، از آن پهلو

#MahsaAmini #مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5816653228932137e+18,1.5816653228932137e+18,1.4252450811334533e+18,fa,2022-10-16T15:16:13.000Z,['1581665322893213698'],"برای آزادی
#مهسا_امینی
#OpIran
هشتگ هفت هزار و هشتصد و شونزده",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.573157159013073e+18,1.573157159013073e+18,1.5678128987764e+18,fa,2022-09-23T03:47:49.000Z,['1573157159013072896'],"برای اتمام اینراهی که اومدیم
برای پایمال نشدن خون جوونامون
برای شنیده شدن صدامون هشتگ تنهاکاریه که میتونیم بکنیم
نذاریدیتیم بمیریم
امروز۵۰میلیونیش کنیم
لطفابه کوچکوبزرگ نوشتن حروف دقت کنیدوهشتگ اشتباه نزنیدو بیش از۳تاهم نزنید
#ایران_روسیه_نمیخواهد
#OpIran
#مهسا_امینی 
۳۲۶",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",1.5706484886016205e+18,1.5706484886016205e+18,1.2185882187503944e+18,fa,2022-09-16T05:39:15.000Z,['1570648488601620481'],"این خشم از کجا می‌آید که یکی به بهانه امر به معروف یا نهی از منکر هم‌وطنش را طوری ارشاد کند که به کما برود، ریشه این خشم کجاست؟
#مهسا_امینی‌",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.5865299451778048e+18,1.5865299451778048e+18,1.586492345020719e+18,fa,2022-10-30T01:26:29.000Z,['1586529945177804802'],"بچها نخندینا..
چهل روز از این حرف گذشتو کسی دیگه نخندید کسی دیگه توان خندیدنو نداره نیکای قشنگ:)
#مهسا_امینی #نیکا_شاکرمی #زن_زندگی_آزادی https://t.co/Uhi6UDj6w8",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5993502978011546e+18,1.5993502978011546e+18,1.5631167468565955e+18,fa,2022-12-04T10:30:00.000Z,['1599350297801154561'],"لطفا توصیه‌های خانم دکتر را اجرا کنید!
برای اصابت ساچمه و ضربات باتوم به درمانگاه مراجعه نکنید
عوامل اطلاعاتی و امنیتی  به درمانگاه مراجعه می‌کنند و به زور آمار شما را از مسئولین درمانگاه می‌گیرند...
#مهسا_امینی
#آرمیتا_عباسی
#انقلاب_۱۴۰۱ https://t.co/ICqJyRlcfY",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.5898622417254482e+18,1.5898622417254482e+18,1.5816078635286856e+18,fa,2022-11-08T06:07:51.000Z,['1589862241725448192'],"چه دشوار است بی فردا زیستن

#مهسا_امینی #ايرانم #اعتصابات_سراسری  #اعتراضات_سراسری",
#اعتراضات_سراسری ,,,,,,,,
کورش عرفانی,,,,,,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",1.5882911447857603e+18,1.5882911447857603e+18,1.5748969292044493e+18,fa,2022-11-03T22:04:52.000Z,['1588291144785760256'],"رژیم برای 13ابان برنامه شومی در سر دارد برای حمله به تظاهرات خودشان، احتمال بمب گذاری هست لطفا حتی اگر انقلابی نیستید نروید
دوستان فراخوان های فردا رو برای فقط عصر بگذارید بهانه دست رژیم ندهید
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.600218385375236e+18,1.600218385375236e+18,3115196175.0,fa,2022-12-06T19:59:28.000Z,['1600218385375236125'],"ای که وصل دوست خواهی دشمن خود گرنه یی
ترک عالم کن مخوه جز دوست چیزی از خدای

#MahsaAmini #مهسا_امینی",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1.581233319932371e+18,1.581233319932371e+18,1.5464877229400105e+18,de,2022-10-15T10:39:36.000Z,['1581233319932370944'],"Das Bild zeigt, wie junge Frauen und Männer mutig sich gegen ein brutales Regime wehren. Sie kämpfen für Freiheit, Gleichheit und Demokratie, was für uns selbstverständlich ist 

#مهسا_امینی 
#MahsaAmini 
#اعتصابات_سراسری 
 https://t.co/uiZAiMJ3X6",
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",1.5873862576338575e+18,1.5873862576338575e+18,1.5867044801412997e+18,fa,2022-11-01T10:09:10.000Z,['1587386257633857536'],"من دیگه حرفی ندارم 😐😐😐😐😐
#مهسا_امینی https://t.co/YRy2ehKlFB",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.582707537287078e+18,1.582707537287078e+18,1.5706783434852966e+18,fa,2022-10-19T12:17:36.000Z,['1582707537287077888'],"چون دختری نمیتونی!
خفه شو خفه شو خفه شو خفه شو خفه شو خفه شو خفه‌شو
#مهسا_امینی
#اعتصابات_سراسری",
"{'retweet_count': 157, 'reply_count': 21, 'like_count': 367, 'quote_count': 31}",1.574066023879385e+18,1.574066023879385e+18,2338768250.0,en,2022-09-25T15:59:19.000Z,['1574066023879385089'],"A video from yesterday anti - Hijab protests in Iran showing Hadis Najafi ( 21 ) getting ready to stand to the security guards . Today Hadis was announced death by her family after being shot 6 bullets in her chest . Remember her name #HadisNajafi 
#مهسا_امینی 
#MahsaAmini https://t.co/ixSm1aE2S6",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1.578995445174784e+18,1.578995445174784e+18,1.3446455361298883e+18,fa,2022-10-09T06:27:05.000Z,['1578995445174784001'],"صد و یازده
#مهسا_امینی",
"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1.5906328281314796e+18,1.5906328281314796e+18,1.3414510974504346e+18,fa,2022-11-10T09:09:53.000Z,['1590632828131479552'],"زن زندگی آزادی
صلحُ امیدُ شادی
#مهسا_امینی 
#اعتصابات_سراسری",
"{'retweet_count': 30, 'reply_count': 30, 'like_count': 113, 'quote_count': 0}",1.594267754864984e+18,1.594267754864984e+18,1.4756008773060567e+18,fa,2022-11-20T09:53:47.000Z,['1594267754864984065'],"این فیلم هایی ک از مهاباد و کردستان میبینم
 واقعا تو جی تی آی هم قفله
درود ب غیرت تون
به شجاعتت تون
مهاباد تنها نیست✊
#مهسا_امینی",
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1.5851620952091238e+18,1.5851620952091238e+18,1.45191236382584e+18,fa,2022-10-26T06:51:09.000Z,['1585162095209123840'],"برای زندان شریف و دانشگاه اوین.
#مهسا_امینی",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5871509804911247e+18,1.5871509804911247e+18,1.1979222493298278e+18,tr,2022-10-31T18:34:16.000Z,['1587150980491124738'],"Yaşasın Halk Savaşı halk savaşı kazanacak!!!!!
 #instagramdown Mahir Ünal Kıraç batshuayi #Halloween Özlem zengin 
#MahsaAmini #Ukraine Togg
#شيراز 
#مهساامینی İran Liman

https://t.co/Q1I1gxZQ1X",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1.5871747401118106e+18,1.5871747401118106e+18,1.544994498513703e+18,fa,2022-10-31T20:08:40.000Z,['1587174740111810564'],"ایستادن اجبار کوه بود 
و رفتن سرنوشت اب 
و ریختن تقدیر برگ 
و جنگ تا پیروزی پاداش ادمی
#مهسا_امینی
#نیکا_شاکرمی",
"{'retweet_count': 12, 'reply_count': 4, 'like_count': 40, 'quote_count': 0}",1.5989422847617925e+18,1.5989422847617925e+18,1.384535316711854e+18,fa,2022-12-03T07:28:42.000Z,['1598942284761792513'],"صدای #آرمیتا_عباسی باشیم
صدای #نیک_یوسفی باشیم
صدای #مجیدرضا_رهنورد باشیم
صدای #توماج_صالحی باشیم
صدای #فاطمه_سپهری باشیم 
صدای #آرش_صادقی باشیم
صدای زندانیای سیاسی باشیم..
هشتگ #نه_به_کشتن_بلوچها رو فراموش نکنیم...
#مهسا_امینی",
"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1.572895945733415e+18,1.572895945733415e+18,1.4284015403274772e+18,en,2022-09-22T10:29:51.000Z,['1572895945733414913'],"What is happening?They're killing us!They're killing our children!They are devil?No, worse than that.They're just killing people.They're cruel
No matter who u are!They just want to stop u and what is easier than killing?
:)We need help
Be our voice!
#MahsaAmini
#مهسا_امینی 
#iran https://t.co/jJwv7gxaar",
